설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 주문로 59,에스엘강릉,상업시설,숙박시설,완속,AC완속,타기관,LG유플러스,,AC완속,이용자제한,"37.8892140,128.8254360"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 보리골길 26,우신그린피아,공동주택시설,아파트,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용자제한,"37.872236,128.824512"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사임당로 141,현진빌딩,기타시설,기타,완속,AC완속,타기관,LG유플러스,,AC완속,이용자제한,"37.757338,128.865178"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사임당로 141,현진빌딩,기타시설,기타,완속,AC완속,타기관,LG유플러스,,AC완속,이용자제한,"37.757338,128.865178"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 유죽길 8,강릉유천파인힐,기타시설,기타,완속,AC완속,타기관(보조금),LG유플러스,,AC완속,이용가능,"37.764633,128.867195"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 용지각길20번길 8,삼우골든아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7605,128.9061"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 23,고합노암아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),신세계아이앤씨,,AC완속,이용자제한,"37.7435,128.8928"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 23,고합노암아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),신세계아이앤씨,,AC완속,이용자제한,"37.7435,128.8928"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 11,노암남산현대아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7424,128.8925"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 11,노암남산현대아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7424,128.8925"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 11,노암남산현대아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7424,128.8925"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 11,노암남산현대아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7424,128.8925"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로125번길 11,노암남산현대아파트,공동주택시설,아파트,완속,AC완속,타기관,신세계아이앤씨,,AC완속,이용가능,"37.7424,128.8925"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 왕산면 백두대간로 1997,강릉시 왕산면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.6726718,128.837872"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 구산길 22,강릉시 성산면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.7187976,128.832202"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 율곡로 2208,강릉시 강동면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.7280752,128.954289"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 연곡면 연주로 35-8,강릉시 연곡면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.8600749,128.836858"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 운정길 16,강릉시 경포동주민센터 ,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.7838861,128.880659"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 미노길 67,강릉시 사천면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.8235884,128.848764"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 초당순두부길 99,강릉시 초당동주민센터,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.7918260,128.916096"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 구정중앙로 237,강릉시 구정면사무소,공공시설,공공기관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.7183994,128.880131"
2019,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 항구로 19,강릉시 주문진읍사무소,공공시설,주민센터,완속,AC완속,타기관,제주전기자동차서비스,,AC완속,이용가능,"37.89388,128.8231"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 1558,고부소,상업시설,음식점,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.8470121,128.710625"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 해안로 2070,베니키아호텔 주문진리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.908404,128.819517"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 해안로 2070,베니키아호텔 주문진리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.908404,128.819517"
2019,강원특별자치도,강릉시,강원특별자치도 강릉시 경포로475번길 42,경포아이홀릭호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.805370,128.902337"
2019,강원특별자치도,강릉시,강원특별자치도 강릉시 경포로475번길 42,경포아이홀릭호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.805370,128.902337"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 칠성로 13-8,강릉자동차극장,상업시설,영화관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.693441,128.896173"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 칠성로 13-8,강릉자동차극장,상업시설,영화관,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.693441,128.896173"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 동부시장길 39,하이모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.761455,128.900731"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 동부시장길 39,하이모텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.761455,128.900731"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 601,대덕호수텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.811151,128.899095"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 601,대덕호수텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.811151,128.899095"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 옥천로62번길 9,모텔포시즌,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.760518,128.899066"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 옥천로62번길 9,모텔포시즌,상업시설,숙박시설,완속,AC완속,타기관(보조금),제주전기자동차서비스,,AC완속,이용가능,"37.760518,128.899066"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 신리천로 36,코리아모텔,상업시설,숙박시설,완속,AC완속,타기관,제주전기자동차서비스,,AC완속,이용자제한,"37.884576,128.827018"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진일출길 33-12,쏠레이빌리지,상업시설,숙박시설,완속,AC완속,타기관,한국홈충전,,AC완속,이용가능,"37.648905,129.044646"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로419번길 42,강릉동인병원,근린생활시설,병원,급속,DC콤보,타기관,이브이루씨,,DC콤보,이용가능,"37.77435,128.90735"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로419번길 42,강릉동인병원,근린생활시설,병원,급속,DC콤보,타기관,이브이루씨,,DC콤보,이용가능,"37.77435,128.90735"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 1952-10,한국교통안전공단 강릉검사소,공공시설,공공기관,급속,DC콤보,타기관,현대엔지니어링,,DC콤보,이용가능,"37.7473534,128.8824514"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 2,강릉 씨마크호텔,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용가능,"37.7978751,128.9149358"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 2,강릉 씨마크호텔,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용가능,"37.7978751,128.9149358"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 2,강릉 씨마크호텔,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용가능,"37.7978751,128.9149358"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 2,강릉 씨마크호텔,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용가능,"37.7978751,128.9149358"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 2,강릉 씨마크호텔,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용가능,"37.7978751,128.9149358"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로534번길 9,현대자동차 강릉하이테크센터,주차시설,일반주차장,완속,AC완속,타기관,현대엔지니어링,,AC완속,이용자제한,"37.7659669,128.9195967"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 구산리 81,CJ대한통운 강릉sub,기타시설,기타,완속,AC완속,타기관,SG생활안전,,AC완속,이용자제한,"37.7249868,128.8345277"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 구산리 81,CJ대한통운 강릉sub,기타시설,기타,완속,AC완속,타기관,SG생활안전,,AC완속,이용자제한,"37.7249868,128.8345277"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 구산리 81,CJ대한통운 강릉sub,기타시설,기타,완속,AC완속,타기관,SG생활안전,,AC완속,이용자제한,"37.7249868,128.8345277"
